CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02;Fornecedores;265879.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.01;Fornecedores Nacionais;296244.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.01;Fornecedores Nacionais;260844.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.02;Fornecedores Estrangeiros;2866.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.02;Fornecedores Estrangeiros;5035.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03;Obrigações Fiscais;74193.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03;Obrigações Fiscais;50549.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01;Obrigações Fiscais Federais;58218.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01;Obrigações Fiscais Federais;39063.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.02;Tributos a Recolher;58218.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.02;Tributos a Recolher;39063.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.02;Obrigações Fiscais Estaduais;12194.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.02;Obrigações Fiscais Estaduais;8784.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.03;Obrigações Fiscais Municipais;3781.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.03;Obrigações Fiscais Municipais;2702.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04;Empréstimos e Financiamentos;20907.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04;Empréstimos e Financiamentos;64914.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.02;Debêntures;20907.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.02;Debêntures;64914.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05;Outras Obrigações;243875.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05;Outras Obrigações;144554.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02;Outros;243875.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02;Outros;144554.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;100000.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.04;Valores a Pagar de Arrendamentos;17138.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.04;Valores a Pagar de Arrendamentos;19173.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.05;Instrumentos Financeiros Derivativos;1003.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.05;Instrumentos Financeiros Derivativos;0.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.06;Outras Contas a Pagar;12657.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.06;Outras Contas a Pagar;6866.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.07;Valor a pagar por Aquisições;213077.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.07;Valor a pagar por Aquisições;18515.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06;Provisões;342.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06;Provisões;4728.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02;Outras Provisões;342.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02;Outras Provisões;4728.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.04;Provisão para Fechamento de Poços;342.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.04;Provisão para Fechamento de Poços;4728.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02;Passivo Não Circulante;2469938.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02;Passivo Não Circulante;3717922.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01;Empréstimos e Financiamentos;1771414.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01;Empréstimos e Financiamentos;3040102.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01;Empréstimos e Financiamentos;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01;Empréstimos e Financiamentos;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.02;Debêntures;1771414.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.02;Debêntures;3040102.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02;Outras Obrigações;513971.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02;Outras Obrigações;429086.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02;Outros;513971.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02;Outros;429086.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.03;Valores a Pagar de Arrendamentos;5099.0000000000;N
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.03;Valores a Pagar de Arrendamentos;7122.0000000000;N
